,web-scraper-start-url,Products-href,Image URL-src,product_name,main_category,product_type,style,fabric_top,fabric_bottom,color,occasion,season,price_pkr,discount,work_details,package_contents,worn_by,fit,shoe_color,shoe_style
3747,https://www.andaazfashion.co.uk/womens?p=237,https://www.andaazfashion.co.uk/woven-zari-satin-silk-magenta-pink-saree-sarv147178.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/o/woven-zari-satin-silk-magenta-pink-saree-sarv147178-1.jpg,Magenta Pink Traditional Satin Saree for Party,Indian Cloth,Saree,Traditional,Satin,Satin,Magenta Pink,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,26700,72%,"Woven, Zari, Printed","Saree, Blouse (Fall & Petticoat: Charges may apply)",Indian Women,44,Matching,Traditional
3748,https://www.andaazfashion.co.uk/womens?p=4,https://www.andaazfashion.co.uk/deep-sea-blue-chinnon-embroidered-straight-cut-suit-lstv127437.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/e/deep-sea-blue-chinnon-embroidered-straight-cut-suit-lstv127437-1.jpg,Deep Sea Blue Chinnon Embroidered Straight Cut Suit,Pakistani Cloth,Trouser Suit,Traditional,Chinnon,Chinnon,Deep Sea Blue,"Guest of Wedding Wear, Sangeet",All-season,44700,24,"Resham Work, Sequins Work, Thread Work","Top (Included Lining), Bottom & Dupatta",Pakistani Women,58,Deep Sea Blue,Traditional
3749,https://www.andaazfashion.co.uk/womens?p=44,https://www.andaazfashion.co.uk/mauve-organza-embroidered-lightweight-wedding-wear-saree-sarv174774.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/a/mauve-organza-embroidered-lightweight-wedding-wear-saree-sarv174774-1.jpg,Mauve Organza Embroidered Lightweight Wedding Wear Saree,Indian Cloth,Saree,Light Weight,Organza,Organza,Mauve,"Wedding Wear, Guest of Wedding Wear, Sangeet",All-season,38700,24,"Resham Work, Sequins Work, Stone Work, Thread Work, Zari Work, Cut Work","Saree, Blouse (Fall & Petticoat: Charges may apply)",Women,58,Matching,Heels
3750,https://www.andaazfashion.co.uk/womens?p=36,https://www.andaazfashion.co.uk/pistachio-green-net-embroidered-light-weight-saree-sarv187633.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/i/pistachio-green-net-embroidered-light-weight-saree-sarv187633-1.jpg,Pistachio Green Net Embroidered Light Weight Saree,Indian Cloth,Saree,Light Weight,Net,Net,Pistachio Green,"Guest of Wedding Wear, Mehndi, Sangeet, Festival Wear",All-season,34200,13,"Resham Work, Sequins Work, Thread Work, Zari Work","Saree, Blouse (Fall & Petticoat: Charges may apply)",Indian Women,58,Matching,Traditional
3751,https://www.andaazfashion.co.uk/womens?p=171,https://www.andaazfashion.co.uk/turmeric-yellow-chanderi-embroidered-churidar-suit-lstv07674.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/t/u/turmeric-yellow-chanderi-embroidered-churidar-suit-lstv07674-1.jpg,Turmeric Yellow Chanderi Embroidered Churidar Suit,Women,Salwar Kameez,Traditional,Chanderi,Poly Silk,Turmeric Yellow,"Festival Wear, Casual Wear",All-season,29700,18%,"Thread Work, Zari","Top (Included Lining), Bottom & Scarf",Women,44,Matching,Sandals
3752,https://www.andaazfashion.co.uk/womens?p=153,https://www.andaazfashion.co.uk/red-georgette-embroidered-straight-pant-suit-lstv01254.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/s/lstv01254-1.jpg,Embroidered Red Crepe Trouser Suit for Wedding & Party,Women,Trouser Suit,Traditional,Crepe,Crepe,Red,"Festival Wear, Party Wear, Diwali, New Year, Eid, Valentine Sangeet, Mehndi, Lohri, Gur Purab",All-season,49200,72,"Resham Work, Zari Work, Sequins Work","Top (Included Lining), Bottom and Scarf",Women,Up to 68 inches around the bust,Matching,Stilettos
3753,https://www.andaazfashion.co.uk/womens?p=153,https://www.andaazfashion.co.uk/gorgeous-green-net-anarkali-suit-with-resham-work-lstv01193.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/r/green-anarkali-suit-1-lstv01193-_1_1__1.jpg,Wedding Special Dark Green Georgette Anarkali Suit With Dori Work,Women,Anarkali,Traditional,Georgette,Lycra,Dark Green,"Bridal Wear, Wedding Wear, Navratri Dresses, Festival Wear, Guest Of Wedding Wear",All-season,75300,72,"Dori, Stone Work","Top (Included Lining), Bottom and Scarf",Women,Up to size 68 Inches around the Bust,Matching Dark Green,Heels
3754,https://www.andaazfashion.co.uk/womens?p=209,https://www.andaazfashion.co.uk/dark-maroon-georgette-a-line-lehenga-llcv111958.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-maroon-georgette-a-line-lehenga-llcv111958-1.jpg,Dark Maroon Georgette A Line Lehenga,Indian Cloth,Lehenga,Plain,Georgette,Georgette,Dark Maroon,"Wedding Wear, Festival Wear, Guest of Wedding Wear, Sangeet",All-season,41700,72%,"Plain, Sequins, Thread Work, Zari","Lehenga (Included Lining), Blouse & Dupatta",Indian Women,Up to 58 inches,Maroon,Ethnic Footwear
3755,https://www.andaazfashion.co.uk/womens?p=66,https://www.andaazfashion.co.uk/mint-blue-heavy-embroidered-georgette-saree-sarv165867.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/i/mint-blue-heavy-embroidered-georgette-saree-sarv165867-1.jpg,Mint Blue Heavy Embroidered Georgette Saree,Indian Cloth,Saree,Heavy Work,Georgette,Georgette,Mint Blue,"Guest of Wedding Wear, Sangeet",All-season,34500,26%,"Resham Work, Thread Work, Zari Work","Saree, Blouse (Fall & Petticoat: Charges may apply)",Indian Women,58,Matching,Heels
3756,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=62,https://www.andaazfashion.co.uk/black-silk-silk-blend-embroidered-anatrkali-trouser-suit-lstv136497.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-silk-silk-blend-embroidered-anatrkali-trouser-suit-lstv136497-1.jpg,Black Silk Silk Blend Embroidered Anatrkali Trouser Suit,Pakistani Cloth,Trouser Suit,Anarkali,Silk,Silk,Pure Black,"Guest of Wedding Wear, Sangeet, Festival Wear",All-season,26700,43,"Dori Work, Resham Work, Sequins Work, Thread Work","Top (Included Lining), Bottom & Dupatta",Pakistani Women,58,Black,Heels
3757,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=58,https://www.andaazfashion.co.uk/light-yellow-woven-zari-organza-straight-cut-trouser-suit-lstv127764.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-yellow-woven-zari-organza-straight-cut-trouser-suit-lstv127764-1.jpg,Light Yellow Woven Zari Organza Straight Cut Trouser Suit,Pakistani Cloth,Trouser Suit,Traditional,Organza,Santoon,Light Yellow,"Guest of Wedding Wear, Sangeet, Haldi",All-season,22200,20,"Lace Work, Pearl Work, Resham Work, Thread Work, Weaved Thread Work, Zari Work","Top (Included Lining), Bottom & Dupatta",Pakistani Women,44,Gold,Heels
3758,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=48,https://www.andaazfashion.co.uk/magenta-pink-velvet-embroidered-wedding-trouser-suit-lstv114400.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/a/magenta-pink-velvet-embroidered-wedding-trouser-suit-lstv114400-1.jpg,Magenta Pink Velvet Embroidered Wedding Trouser Suit,Pakistani Cloth,Trouser Suit,Heavy Work,Velvet,Velvet,Magenta Pink,"Wedding Wear, Party Wear, Guest of Wedding Wear, Festival Wear, Sangeet",All-season,65700,40,"Stone Work, Zari","Top (Included Lining), Bottom & Dupatta",Pakistani Women,68,Black,Heels
3759,https://www.andaazfashion.co.uk/womens?p=147,https://www.andaazfashion.co.uk/purple-banglori-silk-anarkali-churidar-suit-with-dupatta-dmv14617.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/a/n/anarkali-churidar-suit-dmv14617.jpg,Purple Banglori Silk Anarkali Churidar Suit With Dupatta,Women,Anarkali,Traditional,Banglori Silk,Santoon,Purple,"Festival Wear, Wedding Wear, Party Wear",All-season,64500,21,Embroidered,"Unstitched top, bottom, and dupatta fabric",Women,"34, 36, 38, 40",Matching Beige,Heels or Sandals
3760,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=49,https://www.andaazfashion.co.uk/red-velvet-assymetrical-trouser-suit-lstv113297.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/s/lstv113297-red.jpg,Red Velvet Assymetrical Trouser Suit,Pakistani Cloth,Trouser Suit,Fancy,Velvet,Silk,Red,"Wedding Wear, Party Wear, Guest of Wedding Wear, Mehndi, Festival Wear",All-season,59700,72%,"Sequins, Zari","Top (Included Lining), Bottom & Dupatta",Pakistani Women,Up to 68 inches,Green,Heels
3761,https://www.andaazfashion.co.uk/womens?p=101,https://www.andaazfashion.co.uk/red-satin-silk-embroidered-lehenga-llcv111814.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/e/red-satin-silk-embroidered-lehenga-llcv111814-1.jpg,Lehenga for Wedding Wear in Satin Red with Dori embroidery,Indian Cloth,Lehenga,Fancy,Satin,Satin,Red,"Wedding Wear, Diwali, Karva Chauth, Mother of the Bride, Navratri",All-season,39000,72,"Dori, Zari, Stone Work","Lehenga (Included Lining), Karva Chauth, Lace, Blouse & Dupatta",Indian Women,Up to 58 inches,Red,Heels
3762,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=53,https://www.andaazfashion.co.uk/purple-pashmina-embroidered-trouser-suit-lstv114768.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/s/lstv114768-volite.jpg,Purple Pashmina Embroidered Trouser Suit,Pakistani Cloth,Trouser Suit,Traditional,Pashmina,Pashmina,Purple,"Festival Wear, Casual Wear",All-season,43200,40,Thread Work,"Top (Included Lining), Bottom & Dupatta",Pakistani Women,68,Purple,Heels
3763,https://www.andaazfashion.co.uk/womens?p=153,https://www.andaazfashion.co.uk/green-art-silk-lehenga-with-art-silk-choli-llcv00132.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/e/lehenga-choli-web-3-img-llcv00132.jpg,Green Art Silk Lehenga with Art Silk Choli,Indian Cloth,Lehenga,Traditional,Art Silk,Net,Green,"Festival Wear, Wedding Wear, Diwali, Karva Chauth, Sangeet, Bridesmaid Wear, Guest of Wedding Wear, Mother of the Bride",All-season,38700,43,"Resham, Stone and Hand",Unstitched Lehenga and Choli fabric,Indian Women,"32, 34, 36, 38, 40, 42, 44, 46, 48, 50, 52, 54, 56, 58",Matching Green or Gold,Ethnic Sandals or Heels
3764,https://www.andaazfashion.co.uk/womens?p=1,https://www.andaazfashion.co.uk/gorgeous-off-white-net-anarkali-suit-with-zari-work-lstv03368.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/s/lstv03368-1.jpg,Ivory Net Anarkali Suit With Zari Work for Wedding & Party,Women,Anarkali,Traditional,Net,Santoon,Ivory,"Festival Wear, Bridal Wear, Wedding Wear, Party Wear",All-season,32700,39,"Zari Work, Stone Work, Sequins Work, Dori Work","Top (Included Lining), Bottom and Scarf",Women,Up to size 58 Inches around the Bust,"Ivory, Gold","Heels, Sandals"
3765,https://www.andaazfashion.co.uk/womens?p=2,https://www.andaazfashion.co.uk/light-purple-silk-indo-western-suit-with-zari-work-for-diwali-lstv136770.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-purple-silk-indo-western-suit-with-zari-work-for-diwali-lstv136770-1.jpg,Light Purple Silk Indo-Western Suit with Zari Work for Diwali,Pakistani Cloth,Trouser Suit,Fancy,Silk,Silk,Light Purple,"Wedding Wear, Party Wear, Bridesmaid Wear, Guest of Wedding Wear, Festival Wear",All-season,59700,23,"Embroidered, Zari Work","Top (Included Lining), Jacket & Bottom",Pakistani Women,Up to 69 inches bust size,Matching,Heels
3766,https://www.andaazfashion.co.uk/womens?p=169,https://www.andaazfashion.co.uk/chiffon-party-wear-saree-in-sea-green-color-sarv06872.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/h/chiffon-party-wear-saree-in-sea-green-color-sarv06872.jpg,Chiffon Party Wear Saree In Sea Green Color,Indian Cloth,Saree,Traditional,Chiffon,Art silk,Sea Green,"Festival Wear, Guest of Wedding Wear, Party Wear, Wedding Wear",All-season,32700,34%,"Resham, Stone, Patch, Sequins and Thread","Saree, Blouse and Underskirt",Indian Women,32-58,Matching,Heels
3767,https://www.andaazfashion.co.uk/womens?p=299,https://www.andaazfashion.co.uk/oat-beige-resham-embroidered-cotton-dupatta-dpt052.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/p/dpt052.jpg,Oat Beige Resham Embroidered Cotton Dupatta,Women,Dupatta,Traditional,Cotton,Cotton,Oat Beige,"Casual, Festive",Summer,7500,24%,"Resham Thread, Lace",Dupatta,Pakistani Women,,,
3768,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=57,https://www.andaazfashion.co.uk/dusty-black-velvet-embroidered-trouser-suit-lstv115166.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dusty-black-velvet-embroidered-trouser-suit-lstv115166-1.jpg,A Line Trouser Suit in Velvet Dusty Black for Casual Wear,Women,Trouser Suit,A Line,Velvet,Cotton,Dusty Black,"Festival Wear, Casual Wear",All-season,72000,40,Thread Work,"Top (Included Lining), Bottom & Dupatta",Women,68,Black,Heels
3769,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=40,https://www.andaazfashion.co.uk/black-cotton-embroidered-trouser-suit-lstv121059.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-cotton-embroidered-trouser-suit-lstv121059-1.jpg,Resham Work Party Wear Trouser Suit in Black Cotton,Pakistani Cloth,Trouser Suit,Traditional,Cotton,Cotton,Black,"Festival Wear, Diwali, Navratri",All-season,29700,72,"Resham Work, Thread Work","Top (Included Lining), Bottom & Dupatta",Pakistani Women,58,Black,Heels
3770,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=31,https://www.andaazfashion.co.uk/pistachio-green-cotton-printed-straight-cut-palazzo-suit-lstv130501.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/i/pistachio-green-cotton-printed-straight-cut-palazzo-suit-lstv130501-1.jpg,Pistachio Green Cotton Printed Straight Cut Palazzo Suit,Pakistani Cloth,Trouser Suit,Contemporary,Cotton,Rayon,Pistachio Green,"Casual Wear, Navratri",Summer,19200,12%,"Dabka Work, Lace Work, Pearl Work, Resham Work, Sequins Work, Thread Work, Printed","Top (Included Lining), Bottom & Dupatta",Pakistani Women,44,Green,Sandals
3771,https://www.andaazfashion.co.uk/womens?p=204,https://www.andaazfashion.co.uk/printed-art-silk-mint-green-wedding-wear-lehenga-llcv111747.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/r/printed-art-silk-mint-green-wedding-wear-lehenga-llcv111747-1.jpg,Printed Art Silk Mint Green Wedding Wear Lehenga,Indian Cloth,Lehenga,A Line,Art Silk,Art Silk,Green,"Wedding, Bridesmaid, Guest Wedding Wear, Festival",All-season,103200,43,"Printed, Stone Work, Zari Work","Lehenga (Included Lining), Blouse & Dupatta",Indian Women,44,Gold,Heels
3772,https://www.andaazfashion.co.uk/womens?p=327,https://www.andaazfashion.co.uk/pistachio-green-printed-cotton-casual-wear-patiala-suit-lstv128448.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/i/pistachio-green-printed-cotton-casual-wear-patiala-suit-lstv128448-1.jpg,Pistachio Green Printed Cotton Casual Wear Patiala Suit,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Pistachio Green,Casual Wear,All-season,14700,20%,"Printed, Lace Work","Top (Included Lining), Bottom & Dupatta",Pakistani Women,44,Navy Blue,Flats
3773,https://www.andaazfashion.co.uk/womens?p=211,https://www.andaazfashion.co.uk/purple-silk-embroidered-patiala-salwar-suit-lstv117674.html,https://assets2.andaazfashion.com/media/catalog/product/p/u/purple-silk-embroidered-patiala-salwar-suit-lstv117674-1.jpg,Purple Silk Embroidered Patiala Salwar Suit,Pakistani Cloth,Salwar Kameez,Embroidered Patiala Suit,Silk,Silk,Purple,"Wedding Wear, Guest of Wedding Wear, Festival Wear",All-season,29700,40%,"Mirror Work, Zari","Top (Included Lining), Bottom & Dupatta",Pakistani Women,58,Purple,Heels
3774,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=56,https://www.andaazfashion.co.uk/georgette-plum-purple-sequins-embroidered-trouser-suit-lstv124730.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/e/georgette-plum-purple-sequins-embroidered-trouser-suit-lstv124730-1.jpg,Georgette Plum Purple Sequins Embroidered Trouser Suit,Pakistani Cloth,Trouser Suit,Traditional,Georgette,Cotton Silk,Plum Purple,"Wedding Wear, Guest of Wedding Wear, Sangeet",All-season,35700,72,"Lace Work, Resham Work, Sequins Work, Thread Work, Zari Work","Top (Included Lining), Bottom & Dupatta",Pakistani Women,58,Silver,Heels
3775,https://www.andaazfashion.co.uk/womens?p=144,https://www.andaazfashion.co.uk/cream-with-maroon-georgette-saree-with-art-silk-blouse-dmv8808.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/m/dmv8808-front.jpg,Cream with Maroon Georgette Saree With Art Silk Blouse,Indian Cloth,Saree,Traditional,Georgette,Art Silk,Cream with Maroon,"Casual Wear, Festival Wear, Party Wear",All-season,23700,28%,"Embroidered, Resham, Zari, Stone","Fall and Edging Color: Cream with Maroon, Fabric: Georgette, Blouse Style: U Neck Blouse, Blouse Color: Maroon, Blouse Fabric: Art Silk, Dress Type: Saree, Embellishments: Embroidered, Resham, Zari, Stone, Border Style: Lace Border, Pallu Style: Fancy Pallu",Pakistani Women,"34, 36, 38, 40","Maroon, Cream","Heels, Sandals"
3776,https://www.andaazfashion.co.uk/womens?p=124,https://www.andaazfashion.co.uk/steel-grey-net-embroidered-saree-sarv09022.html,https://assets2.andaazfashion.com/media/catalog/product/s/t/steel-grey-net-embroidered-saree-sarv09022-1.jpg,Steel Grey Sangeet Stone Embroidered Saree in Net,Indian Cloth,Saree,Traditional,Net,Net,Steel Grey,"Festival, Diwali, Navratri, Eid",All-season,43500,43%,"Pearl Work, Resham Work, Stone Work","Saree, Blouse (Fall & Petticoat: Charges may apply)",Indian Women,58,Silver,Heels
3777,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=37,https://www.andaazfashion.co.uk/navy-blue-velvet-embroidered-trouser-suit-lstv132540.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-velvet-embroidered-trouser-suit-lstv132540-1.jpg,Navy Blue Velvet Lace Embroidered Trouser Suit,Pakistani Cloth,Trouser Suit,Contemporary,Velvet,Velvet,Navy Blue,"Guest of Wedding Wear, Sangeet",All-season,80700,23,"Lace Work, Zari Work, Faux Mirror Work","Top (Included Lining), Bottom & Dupatta",Pakistani Women,68,Navy Blue,Heels
3778,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=41,https://www.andaazfashion.co.uk/black-georgette-trouser-suit-with-dupatta-1841.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/e/design-no-1841-trouser-suit-collection-front_2_1.jpg,Black Georgette Wedding Straight Pant Suit With Dupatta,Pakistani Cloth,Trouser Suit,Heavy Work,Georgette,Georgette,Black,"Festival Wear, Party Wear, Diwali, New Year, Eid",All-season,29700,27%,"Resham, zari, gota patti","Kameez/Top, Straight Pant, Dupatta",Pakistani Women,"32,34,36,38,40,42,44,46,48,50,52,54,56,58",Black,Heels
3779,https://www.andaazfashion.co.uk/womens?p=152,https://www.andaazfashion.co.uk/luxurious-beige-silk-anarkali-suit-with-resham-work-1905.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/e/design-no-1922-anarkali-suit-collection-front_1_4_1.jpg,Beige Silk Anarkali Suit With Resham Work,Women,Anarkali,Traditional,Silk,Santoon,Beige,"Bridal Wear, Wedding Wear, Party Wear, Guest Of Wedding Wear",All-season,49200,72,"Resham Work, Zari Work, Nakshi Work, Stone Work, Hand Work, Zardosi Work, Thread Work, Butta Work, Embroidered Work","Top (Included Lining), Bottom and Scarf",Women,"44, 35-40",Gold,Heels
3780,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=56,https://www.andaazfashion.co.uk/organza-teal-blue-embroidered-straight-cut-trouser-suit-lstv129984.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/r/organza-teal-blue-embroidered-straight-cut-trouser-suit-lstv129984-1.jpg,Organza Teal Blue Embroidered Straight Cut Trouser Suit,Pakistani Cloth,Trouser Suit,Contemporary,Organza,Santoon,Teal Blue,"Guest of Wedding Wear, Sangeet",All-season,32700,12,"Lace Work, Resham Work, Sequins Work, Thread Work, Zari Work","Top (Included Lining), Bottom & Dupatta",Pakistani Women,58,Matching Teal Blue,Heels or Sandals
3781,https://www.andaazfashion.co.uk/womens?p=254,https://www.andaazfashion.co.uk/black-satin-georgette-embroidered-trouser-suit-lstv03544.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/s/lstv03544-black.jpg,Black Satin Georgette Embroidered Trouser Suit,Pakistani Cloth,Trouser Suit,Contemporary,Satin Georgette,Satin Georgette,Black,"Festival Wear, Guest Of Wedding Wear, Mehndi, Sangeet, Wedding Wear",All-season,52800,72%,"Resham Work, Zari Work, Stone Work","Top (Included Lining), Bottom and Scarf",Pakistani Women,44,Black,Heels
3782,https://www.andaazfashion.co.uk/womens?p=36,https://www.andaazfashion.co.uk/georgette-burgundy-maroon-embroidered-light-weight-saree-sarv187785.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/e/georgette-burgundy-maroon-embroidered-light-weight-saree-sarv187785-1.jpg,Georgette Burgundy Maroon Embroidered Light Weight Saree,Indian Cloth,Saree,Light Weight,Georgette,Georgette,Burgundy Maroon,"Sangeet, Festival Wear",All-season,25200,24,"Resham Work, Sequins Work, Thread Work, Plain Work","Saree, Blouse (Fall & Petticoat: Charges may apply)",Indian Women,58,Matching,Traditional Sandals
3783,https://www.andaazfashion.co.uk/salwar-kameez/trouser-suits?p=53,https://www.andaazfashion.co.uk/cream-cotton-trouser-salwar-suit-with-chiffon-dupatta-dmv13776.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/e/design-no-dmv13776-bollywood-trouser-with-salwar-suit-collection-close.jpg,Cream Cotton Trouser Suit with Chiffon Dupatta & Zari Work,Pakistani Cloth,Trouser Suit,Fancy,Cotton,Cotton,Cream,"Special Events, Parties",All-season,29700,26,"Zari, Resham Embroidery","Top (Included Lining), Bottom & Dupatta",Pakistani Women,"40, 32-38","Cream, Gold","Heels, Sandals"
3784,https://www.andaazfashion.co.uk/womens?p=151,https://www.andaazfashion.co.uk/fluorescent-blue-silk-embroidered-anarkalii-suit-1931.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/1/9/1931_1.jpg,Light Blue Silk Embroidered Wedding Anarkali Suit,Women,Anarkali,Traditional,Silk,Net,Light Blue,"Festival Wear, Wedding Wear, Party Wear",All-season,72600,43,"Stone Work, Chikankari Work, Hand Work, Embroidered Work","Top (Included Lining), Bottom and Scarf",Women,68,Buff Brown,Traditional
3785,https://www.andaazfashion.co.uk/womens?p=38,https://www.andaazfashion.co.uk/pastel-pink-chiffon-zari-embroidered-light-weight-saree-sarv179657.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/a/pastel-pink-chiffon-zari-embroidered-light-weight-saree-sarv179657-1.jpg,Pastel Pink Chiffon Zari Embroidered Light Weight Saree,Indian Cloth,Saree,Light Weight,Chiffon,Chiffon,Pastel Pink,"Guest of Wedding Wear, Sangeet",Summer,22200,22%,"Sequins Work, Zari Work","Saree, Blouse (Fall & Petticoat: Charges may apply)",Indian Women,58,Gold,Heels
3786,https://www.andaazfashion.co.uk/womens?p=1,https://www.andaazfashion.co.uk/pastel-pink-printed-shimmer-chiffon-flared-style-lehenga-llcv121158.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/a/n/and-05-25-103_1.jpg,Pastel Pink Printed Silk Organza Flared Style Lehenga,Indian Cloth,Lehenga,A Line,Silk Organza,Silk Organza,Pastel Pink,"Wedding Wear, Party Wear, Bridesmaid Wear, Guest of Wedding Wear, Sangeet, Festival Wear, Reception",All-season,59700,43,"Woven, Printed, Lurex Thread Work, Beads Work, Dori Work, Mirror Work, Resham Work, Sequins Work","Lehenga (Included Lining), Blouse & Dupatta",Women,69,Matching Pastel Pink,Ethnic Sandals
3787,https://www.andaazfashion.co.uk/womens?p=101,https://www.andaazfashion.co.uk/maroon-velvet-embroidered-lehenga-llcv110253.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/a/maroon-velvet-embroidered-lehenga-llcv110253-1.jpg,Lehenga in Maroon Velvet for Party Wear with Sequins embroidery,Indian Cloth,Lehenga,A Line,Velvet,Velvet,Maroon,Wedding,All-season,103200,25,"Resham Work, Sequins Work, Zari Work","Lehenga (Included Lining), Blouse & Dupatta",Indian Women,58,Maroon,Heels
