,web-scraper-order,web-scraper-start-url,Products-href,Package Content,Image URL-src,product_name,main_category,product_type,style,fabric_top,fabric_bottom,color,occasion,season,price_pkr,discount,work_details,package_contents,worn_by,fit,shoe_color,shoe_style
135,1751700397-149,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/mustard-yellow-rayon-printed-frock-style-casual-wear-kurti-lkv003789.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-rayon-printed-frock-style-casual-wear-kurti-lkv003789-1.jpg,Mustard Yellow Rayon Printed Frock Style Casual Wear Kurti,Pakistani Cloth,Kurti,Contemporary,Rayon,Rayon,Mustard Yellow,Casual Wear,All-season,19800,43%,"Gota Patti Work, Printed",Top (Kurti),Pakistani Women,,,
136,1751700403-150,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/plain-cotton-seafoam-green-kurti-lkv001452.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-cotton-seafoam-green-kurti-lkv001452-1.jpg,Plain Cotton Seafoam Green Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Seafoam Green,Festival Wear,Summer,13800,73%,Plain,Top (Kurti),Pakistani Women,,,
137,1751700407-151,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/chanderi-silk-dark-purple-embroidered-festival-wear-kurti-lkv003972.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/h/chanderi-silk-dark-purple-embroidered-festival-wear-kurti-lkv003972-1.jpg,Chanderi Silk Dark Purple Embroidered Festival Wear Kurti,Indian Cloth,Kurti,Heavy Work,Chanderi Silk,Chanderi Silk,Dark Purple,Festival Wear,All-season,27600,43%,"Beads Work, Cutdana Work, Mirror Work, Pearl Work, Resham Work, Sequins Work, Thread Work",Top (Kurti),Indian Women,One Size,Matching,Sandals
138,1751700411-152,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/mustard-yellow-rayon-printed-casual-wear-kurti-lkv003879.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-rayon-printed-casual-wear-kurti-lkv003879-1.jpg,Mustard Yellow Rayon Printed Casual Wear Kurti,Women,Kurti,Contemporary,Rayon,Rayon,Mustard Yellow,Casual Wear,All-season,19800,43%,"Lace Work, Printed",Top (Kurti),Women,,,
139,1751700415-153,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/maroon-cotton-frock-style-kurti-lkv002865.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/a/maroon-cotton-frock-style-kurti-lkv002865-1.jpg,Maroon Cotton Frock Style Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Pure Maroon,Casual Wear,All-season,9300,72%,Printed,Top (Kurti),Pakistani Women,36-42,Maroon,Flats
140,1751700425-155,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/sea-green-cotton-slub-kurti-with-palazzo-pant-lkv0059.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/e/sea-green-cotton-slub-kurti-with-palazzo-pant-lkv0059-1.jpg,Sea Green Cotton Slub Kurti With Palazzo Pant,Indian Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Sea Green,"Casual, Daily Wear",Summer,35700,72%,,"Kurti, Palazzo Pant",Indian Women,,,
141,1751700430-156,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/black-georgette-embroidered-kaftan-style-kurti-lkv001663.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/1/6/1663-black.jpg,Black Georgette Embroidered Kaftan Style Kurti,Women,Salwar Kameez,Contemporary,Georgette,Georgette,Pure Black,Festival Wear,All-season,79980,72%,"Beads Work, Cutdana Work, Stone Work",Top (Kurti),Pakistani Women,40-42,Black,Sandals
142,1751700436-157,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/grey-beige-cotton-frock-style-kurti-lkv001888.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/r/grey-beige-cotton-frock-style-kurti-lkv001888-1.jpg,Grey Beige Cotton Frock Style Kurti,Indian Cloth,Kurti,Contemporary,Cotton,Cotton,Grey Beige,Festival Wear,All-season,21300,17%,"Gota Patti, Printed",Top (Kurti),Indian Women,,,
143,1751700442-158,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/black-rayon-kurti-with-palazzo-pant-lkv0061.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-kurti-with-palazzo-pant-lkv0061-1.jpg,Black Rayon Kurti with White Palazzo & Net Dupatta,Pakistani Cloth,Salwar Kameez,Contemporary,Rayon,Rayon,Black,"Casual, Party",All-season,31800,72%,,"Kurti, Palazzo, Net Dupatta",Pakistani Women,,,
144,1751700446-159,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/emerald-green-rayon-gota-patti-embroidered-kurti-lkv00973.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/m/emerald-green-rayon-gota-patti-embroidered-kurti-lkv00973-1.jpg,Emerald Green Rayon Gota Patti Embroidered Kurti,Women,Kurti,Fancy,Rayon,Rayon,Emerald Green,Festival Wear,All-season,107400,72%,Gota Patti Embroidery,Top (Kurti),Women,,,
145,1751700449-160,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/black-cotton-frock-style-printed-kurti-lkv002860.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-cotton-frock-style-printed-kurti-lkv002860-1.jpg,Black Cotton Frock Style Printed Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Pure Black,Casual Wear,All-season,27600,72%,Printed,Top (Kurti),Pakistani Women,,,
146,1751700453-161,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/navy-blue-rayon-printed-short-kurti-lkv004049.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-rayon-printed-short-kurti-lkv004049-1.jpg,Navy Blue Rayon Printed Short Kurta For Women,Pakistani Cloth,Salwar Kameez,Contemporary,Rayon,Rayon,Navy Blue,Casual Wear,All-season,24600,11%,"Sequins Work, Thread Work, Printed",Top (Kurti),Pakistani Women,One Size,Black,Flats
147,1751700456-162,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/black-rayon-printed-short-kurti-lkv004051.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-rayon-printed-short-kurti-lkv004051-1.jpg,Black Rayon Printed Short Kurti,Women,Kurti,Contemporary,Rayon,Rayon,Pure Black,Casual Wear,All-season,21600,43%,"Lace Work, Printed",Top (Kurti),Women,,,
148,1751700460-163,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/navy-blue-rayon-printed-short-kurti-lkv004053.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-rayon-printed-short-kurti-lkv004053-1.jpg,Navy Blue Rayon Printed Short Kurti,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Navy Blue,Casual Wear,All-season,19800,13%,Printed,Top (Kurti),Indian Women,,,
149,1751700465-164,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/off-white-rayon-embroidered-short-kurti-lkv004033.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/f/off-white-rayon-embroidered-short-kurti-lkv004033-1.jpg,Off White Rayon Embroidered Short Kurti,Indian Cloth,Kurti,Traditional,Rayon,Rayon,Off White,Casual Wear,Summer,19800,11%,"Resham Work, Thread Work",Top (Kurti),Indian Women,One Size,Any color,Sandals or Flats
150,1751700470-165,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/embroidered-rayon-mustard-yellow-kurti-lkv00985.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/m/embroidered-rayon-mustard-yellow-kurti-lkv00985-1.jpg,Rayon Mustard Yellow Resham Embroidered Kurti for Casual Wear,Pakistani Cloth,Salwar Kameez,Heavy Work,Rayon,Rayon,Mustard Yellow,"Festival Wear, Casual Wear",All-season,33900,72%,"Resham Work, Thread Work, Faux Mirror",Top (Kurti),Pakistani Women,"40, 42, 44",Brown,Sandals
151,1751700476-166,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/thread-work-embroidered-chinnon-bluish-grey-kurti-lkv001689.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/t/h/thread-work-embroidered-chinnon-bluish-grey-kurti-lkv001689-1.jpg,Thread Work Embroidered Chinnon Bluish Grey Kurti,Women,Kurti,Traditional,Chinnon,Chinnon,Bluish Grey,Festival Wear,All-season,57900,10%,"Beads Work, Resham Work, Sequins, Thread Work",Top (Kurti),Pakistani Women,One Size,Matching,Sandals
152,1751700479-167,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/black-cotton-printed-short-casual-wear-kurti-lkv004064.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-cotton-printed-short-casual-wear-kurti-lkv004064-1.jpg,Black Cotton Printed Short Casual Wear Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Pure Black,Casual Wear,All-season,17700,27%,Printed,Top (Kurti),Pakistani Women,One Size,Black,Flats
153,1751700483-168,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/charcoal-grey-cotton-printed-short-casual-wear-kurti-lkv004065.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/h/charcoal-grey-cotton-printed-short-casual-wear-kurti-lkv004065-1.jpg,Charcoal Grey Cotton Printed Short Casual Wear Kurti,Women,Kurti,Contemporary,Cotton,Cotton,Charcoal Grey,Casual Wear,All-season,20400,14%,Printed,Top (Kurti),Women,,,
154,1751700487-169,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/black-dupion-silk-printed-front-slit-kurti-lkv004103.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-dupion-silk-printed-front-slit-kurti-lkv004103-1.jpg,Black Dupion Silk Printed Front Slit Kurti,Women,Kurti,Contemporary,Dupion Silk,Dupion Silk,Pure Black,Festival Wear,All-season,39900,43%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,One Size,Black,Sandals
155,1751700490-170,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/sky-blue-georgette-kurti-tunic-krv025.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/e/designer-kurti-collection-front-design-no-krv025.jpg,Sky Blue Georgette Kurti Tunic,Pakistani Cloth,Kurti Tunic,Contemporary,Georgette,Georgette,Sky Blue,"Casual, Party",Summer,19800,28%,,,Pakistani Women,,,
156,1751700494-171,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/blue-rayon-kurti-with-resham-work-lkv0339.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/k/lkv0339-blue.jpg,Blue Rayon Kurti With Resham Work,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Blue,"Casual, Daily Wear",All-season,21600,51%,Resham Work,,Indian Women,,,
157,1751700497-172,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/salmon-pink-rayon-embroidered-straight-cut-casual-wear-kurti-lkv003638.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/a/salmon-pink-rayon-embroidered-straight-cut-casual-wear-kurti-lkv003638-1.jpg,Salmon Pink Rayon Embroidered Straight Cut Casual Wear Kurti,Pakistani Cloth,Kurti,Contemporary,Rayon,Rayon,Salmon Pink,Casual Wear,All-season,15600,26%,"Resham Work, Thread Work",Top (Kurti),Pakistani Women,One Size,Neutral,Flats
158,1751700501-173,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/navy-blue-cotton-kurti-with-resham-work-lkv0149.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-cotton-kurti-with-resham-work-lkv0149.jpg,Navy Blue Cotton Kurti With Resham Work,Indian Cloth,Kurti,Contemporary,Cotton,Cotton,Navy Blue,"Casual, Daily Wear",Summer,43800,23%,Resham Work,,Indian Women,,,
159,1751700507-174,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/printed-cream-beige-cotton-casual-wear-kaftan-kurti-lkv003894.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/r/printed-cream-beige-cotton-casual-wear-kaftan-kurti-lkv003894-1.jpg,Printed Cream Beige Cotton Casual Wear Kaftan Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Cream Beige,Casual Wear,Summer,17700,43%,"Lace Work, Printed",Top (Kurti),Pakistani Women,,,
160,1751700512-175,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/georgette-tomato-red-printed-casual-wear-kurti-lkv003858.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/g/e/georgette-tomato-red-printed-casual-wear-kurti-lkv003858-1.jpg,Georgette Tomato Red Printed Casual Wear Kurti,Women,Kurti,Contemporary,Georgette,Georgette,Tomato Red,Casual Wear,All-season,19800,43%,"Floral Print, Printed",Top (Kurti),Women,,,
161,1751700515-176,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/dusty-pink-cotton-straight-cut-kurti-with-printed-lkv001086.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dusty-pink-cotton-straight-cut-kurti-with-printed-lkv001086-1.jpg,Dusty Pink Cotton Straight Cut Kurti With Printed,Indian Cloth,Kurti,Contemporary,Cotton,Cotton,Dusty Pink,Festival Wear,Summer,15600,72%,"Beads Work, Lace, Sequins, Woven, Printed",Top (Kurti),Indian Women,38-42,Neutral,Sandals
162,1751700519-177,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/off-white-cotton-printed-a-line-short-cotton-kurti-lkv004010.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/f/off-white-cotton-printed-a-line-short-cotton-kurti-lkv004010-1.jpg,Off White Cotton Printed A Line Short Cotton Kurti,Women,Kurti,Contemporary,Cotton,Cotton,Off White,Casual Wear,Summer,19800,10%,Printed,Top (Kurti),Women,One Size,Any color,Sandals or Flats
163,1751700526-178,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/cotton-printed-kurti-in-light-blue-colour-lkv0185.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-printed-kurti-in-light-blue-colour-lkv0185-1.jpg,Cotton Printed Kurti In Light Blue Colour,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Light Blue,"Casual, Daily Wear",Summer,91200,72%,Printed,,Pakistani Women,,White,Sandals
164,1751700530-179,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/sea-green-cotton-embroidered-straight-cut-readymade-kurti-lkv003823.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/e/sea-green-cotton-embroidered-straight-cut-readymade-kurti-lkv003823-1.jpg,Sea Green Cotton Embroidered Straight Cut Readymade Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Sea Green,Casual Wear,Summer,15600,43%,Lace Work,Top (Kurti),Pakistani Women,One Size,Any color,Sandals or Flats
165,1751700536-181,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/mustard-yellow-cotton-straight-cut-kurti-lkv001453.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-cotton-straight-cut-kurti-lkv001453-1.jpg,Mustard Yellow Plain Casual Wear Kurti in Cotton,Pakistani Cloth,Salwar Kameez,Contemporary,Cotton,Cotton,Mustard Yellow,"Festival Wear, Casual Wear",All-season,13800,73%,Plain,Top (Kurti),Pakistani Women,,,
166,1751700541-182,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/printed-white-moss-georgette-kurti-tunics-dmv13827-html.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/m/dmv-13827-front.jpg,Printed White Moss Georgette Kurti Tunics,Indian Cloth,Kurti Tunic,Contemporary,Moss Georgette,Moss Georgette,White,"Casual, Formal",All-season,23700,28%,Printed,Not specified,Indian Women,,,
167,1751700545-183,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/printed-pink-black-premium-crepe-kurti-tunics-dmv13826-html.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/m/dmv-13826-front.jpg,Printed Pink Black Premium Crepe Kurti Tunics,Pakistani Cloth,Kurti Tunic,Contemporary,Crepe,Crepe,Pink Black,"Casual, Office Wear",All-season,23700,28%,None,None,Pakistani Women,,,
168,1751700551-184,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/mustard-yellow-cotton-printed-kurti-lkv001083.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-cotton-printed-kurti-lkv001083-1.jpg,Cotton Mustard Yellow Thread Embroidered Kurti for Casual Wear,Pakistani Cloth,Kurti,Traditional,Cotton,Cotton,Mustard Yellow,"Festival Wear, Casual Wear",All-season,56400,72%,"Beads Work, Cutdana Work, Lace, Resham Work, Thread Work, Printed, Foil Print",Top (Kurti),Pakistani Women,"40, 42, 44","Brown, Beige","Sandals, Flats"
169,1751700557-185,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/plain-maroon-cotton-straight-cut-kurti-lkv001451.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-maroon-cotton-straight-cut-kurti-lkv001451-1.jpg,Plain Maroon Cotton Straight Cut Kurti,Pakistani Cloth,Kurti,Contemporary,Cotton,Cotton,Pure Maroon,Party Wear,All-season,13800,73%,Plain,Top (Kurti),Pakistani Women,One size fits most,Black,Sandals
170,1751700565-186,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/printed-cotton-indigo-blue-kurti-lkv00734.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/r/printed-cotton-indigo-blue-kurti-lkv00734-1.jpg,Printed Cotton Indigo Blue Kurti,Indian Cloth,Kurti,Contemporary,Cotton,Cotton,Indigo Blue,Festival Wear,All-season,22800,72%,Digital Print,Top (Kurti),Indian Women,,,
171,1751700569-187,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/peacock-blue-georgette-embroidered-kaftan-style-kurti-lkv001663.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/1/6/1663-teal.jpg,Peacock Blue Georgette Embroidered Kaftan Style Kurti,Women,Salwar Kameez,Contemporary,Georgette,Georgette,Pure Peacock Blue,Festival Wear,All-season,79980,72%,"Beads Work, Cutdana Work, Stone Work",Top (Kurti),Pakistani Women,40-42,Silver,Sandals
172,1751700573-188,https://www.andaazfashion.com/kurti-tunic?p=4,https://www.andaazfashion.com/dark-brown-crepe-embroidered-kurti-lkv001767.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-brown-crepe-embroidered-kurti-lkv001767-1.jpg,Dark Brown Crepe Embroidered Kurti,Pakistani Cloth,Kurti,Printed,Crepe,Crepe,Dark Brown,Festival Wear,All-season,13800,73%,Embroidered,Top (Kurti),Pakistani Women,,,
173,1751700586-190,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/light-grey-cotton-anarkali-style-printed-kurti-lkv003826.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-grey-cotton-anarkali-style-printed-kurti-lkv003826-1.jpg,Light Grey Cotton Anarkali Style Printed Kurti,Women,Anarkali,Contemporary,Cotton,Cotton,Light Grey,Casual Wear,All-season,19800,23%,"Gota Patti Work, Lace Work, Printed, Foil Print",Top (Kurti),Women,One Size,Any color,Sandals or Flats
174,1751700590-191,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/rayon-kurti-set-in-pink-colour-lkv0143.html,,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/a/rayon-kurti-set-in-pink-colour-lkv0143-1.jpg,Rayon Kurti Set In Pink Colour,Indian Cloth,Kurti,Contemporary,Rayon,Rayon,Pink,"Casual, Daily Wear",Summer,21600,51%,None,None,Indian Women,"40, 42, 44","White, Silver","Sandals, Flats"
175,1751700594-192,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/light-beige-cotton-kurti-with-print-lkv001099.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-beige-cotton-kurti-with-print-lkv001099-1.jpg,Light Beige Cotton Kurti With Print,Women,Salwar Kameez,Contemporary,Cotton,Cotton,Light Beige,Festival Wear,Summer,15900,72%,"Lace, Resham Work, Thread Work, Printed, Faux Mirror",Top (Kurti),Pakistani Women,"40, 42, 44","Beige, White","Sandals, Flats"
176,1751700599-193,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/embroidered-pistachio-green-chanderi-silk-festival-wear-kurti-lkv003971.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/m/embroidered-pistachio-green-chanderi-silk-festival-wear-kurti-lkv003971-1.jpg,Embroidered Pistachio Green Chanderi Silk Festival Wear Kurti,Indian Cloth,Kurti,Fancy,Chanderi Silk,Chanderi Silk,Pistachio Green,Festival Wear,All-season,27600,43%,"Beads Work, Cutdana Work, Mirror Work, Pearl Work, Resham Work, Sequins Work, Thread Work",Top (Kurti),Indian Women,One Size,Gold,Sandals
177,1751700602-194,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/sequins-embroidered-cotton-rayon-pink-kurti-lkv002566.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/e/sequins-embroidered-cotton-rayon-pink-kurti-lkv002566-1.jpg,Sequins Embroidered Cotton Rayon Pink Kurti,Pakistani Cloth,Kurti,Fancy,Cotton Rayon,Cotton Rayon,Pure Pink,Festival Wear,All-season,22500,72%,"Resham Work, Sequins, Thread Work",Top (Kurti),Pakistani Women,"40, 42, 44","Silver, Gold","Sandals, Heels"
178,1751700607-195,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/bottle-green-rayon-printed-casual-wear-kurti-lkv003887.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/o/bottle-green-rayon-printed-casual-wear-kurti-lkv003887-1.jpg,Bottle Green Rayon Printed Casual Wear Kurti,Pakistani Cloth,Kurti,Contemporary,Rayon,Rayon,Bottle Green,Casual Wear,All-season,23400,16%,"Lace Work, Printed",Top (Kurti),Pakistani Women,,,
179,1751700614-196,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/black-poly-crepe-printed-kurti-lkv00825.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/black-poly-crepe-printed-kurti-lkv00825-1.jpg,Black Straight Cut Casual Wear Kurti in Poly Crepe,Pakistani Cloth,Kurti,Contemporary,Poly Crepe,Poly Crepe,Pure Black,Festival Wear,All-season,13800,73%,Printed,Top (Kurti),Pakistani Women,36-42,Black,Sandals
180,1751700619-197,https://www.andaazfashion.com/kurti-tunic?p=3,https://www.andaazfashion.com/light-teal-blue-cotton-kurti-lkv001088.html,Package : Top (Kurti),https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/l/i/light-teal-blue-cotton-kurti-lkv001088-1.jpg,Light Teal Blue Cotton Kurti,Women,Kurti,Contemporary,Cotton,Cotton,Teal Blue,Festival Wear,Summer,15600,72%,"Lace, Resham Work, Stone Work, Thread Work, Zari, Printed",Top (Kurti),Pakistani Women,One Size,Matching,Sandals
