,web-scraper-start-url,Products-href,Image URL-src,product_name,main_category,color,occasion,season,price_pkr,discount,work_details,shoe_color,shoe_style,Gender,fit_type,categorize_outfit,Category Style,fabric
4664,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/plain-cotton-black-kurti-lkv001449.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-cotton-black-kurti-lkv001449-1.jpg,Plain Cotton Black Kurti,Women's Ethnic Wear,Pure Black,Party/Festive,Summer,13800,73%,Printed Work,Black,Sandals,Female,Range,Kurti,Contemporary,Cotton
4665,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/embroidered-cotton-black-straight-cut-kurti-lkv00760.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/m/embroidered-cotton-black-straight-cut-kurti-lkv00760-1.jpg,Embroidered Cotton Black Straight Cut Kurti,Women's Ethnic Wear,Pure Black,Party/Festive,Summer,23400,33%,Embroidery Work,Black,Sandals,Female,Free Size,Kurti,Traditional,Cotton
4667,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/cotton-slub-kurti-in-white-colour-lkv0072.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-slub-kurti-in-white-colour-lkv0072-1.jpg,Cotton Slub Kurti for Wedding In White Colour,Indian Cloth,White,Wedding/Formal,Summer,27600,72%,Printed Work,Matching,Sandals,Female,Free Size,Kurti,Printed,Cotton
4668,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/cream-crepe-printed-long-kaftan-kurti-lkv003201.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/r/cream-crepe-printed-long-kaftan-kurti-lkv003201-1.jpg,Cream Crepe Printed Long Kaftan Kurti,Women's Ethnic Wear,Pure Cream,Casual,Summer,13800,13%,Printed Work,"Cream, White","Sandals, Flats",Female,Free Size,Kurti,Contemporary,Synthetic
4669,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/embroidered-rayon-white-kurti-lkv001240.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/e/m/embroidered-rayon-white-kurti-lkv001240-1.jpg,White Casual Wear Zari Embroidered Kurti in Rayon,Indian Cloth,Pure White,Party/Festive,Summer,31800,72%,Embroidery Work,White,Sandals,Female,Range,Kurti,Traditional,Synthetic
4670,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/dusty-pink-silk-kaftan-with-zari-work-for-eid-party-lkv004259.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dusty-pink-silk-kaftan-with-zari-work-for-eid-party-lkv004259-1.jpg,Dusty Pink Silk Kaftan with Zari Work for Wedding Party,Women's Ethnic Wear,Dusty Pink,Party/Festive,Summer,80100,23%,Embroidery Work,Gold,Heels,Female,Range,Uncategorized,Heavy Work,Silk
4671,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/dusty-pink-cotton-printed-kurti-lkv00731.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dusty-pink-cotton-printed-kurti-lkv00731-1.jpg,Kurti in Cotton Dusty Pink with Printed for Party,Indian Cloth,Dusty Pink,Party/Festive,Summer,27600,72%,Printed Work,Matching,Sandals,Female,Free Size,Kurti,Contemporary,Cotton
4672,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/hot-pink-organza-printed-straight-cut-kurti-lkv003719.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/h/o/hot-pink-organza-printed-straight-cut-kurti-lkv003719-1.jpg,Hot Pink Organza Printed Straight Cut Kurti,Pakistani Cloth,Hot Pink,Casual,Summer,17700,43%,Printed Work,Any color,Sandals,Female,Free Size,Kurti,Contemporary,Silk
4673,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/cotton-white-floral-printed-a-line-kurti-lkv002837.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-white-floral-printed-a-line-kurti-lkv002837-1.jpg,Cotton White Floral Printed A-Line Kurti,Women's Ethnic Wear,Pure White,Casual,Summer,21600,72%,Printed Work,Black,Sandals,Female,Free Size,Kurti,Contemporary,Cotton
4674,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/white-cotton-slub-kurti-with-resham-work-lkv0068.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/h/white-cotton-slub-kurti-with-resham-work-lkv0068-1.jpg,White Cotton Slub Kurti With Resham Work,Indian Cloth,White,Casual,Summer,31800,72%,Embroidery Work,Matching,Sandals,Female,Mixed Range,Kurti,Contemporary,Cotton
4675,https://www.andaazfashion.com/kurti-tunic?p=1,https://www.andaazfashion.com/teal-green-crepe-printed-indo-western-kaftan-kurti-lkv003257.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/t/e/teal-green-crepe-printed-indo-western-kaftan-kurti-lkv003257-1.jpg,Teal Green Crepe Printed Indo Western Kaftan Kurti,Women's Ethnic Wear,Teal Green,Casual,Summer,11700,17%,Printed Work,Matching,Sandals,Female,Mixed Range,Kurti,Contemporary,Synthetic
4676,https://www.andaazfashion.com/men/dhoti-kurta?p=9,https://www.andaazfashion.com/mustard-yellow-cotton-indo-western-mens-kurta-dhoti-mkpa05833.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-cotton-indo-western-mens-kurta-dhoti-mkpa05833-1.jpg,Mustard Yellow Cotton Indo-Western Men's Kurta Dhoti,Indian Cloth,Mustard Yellow,Wedding/Formal,Summer,31800,43%,Plain,Brown,Traditional,Male,Mixed Range,Indo-Western,Contemporary,Cotton
4677,https://www.andaazfashion.com/men/dhoti-kurta?p=9,https://www.andaazfashion.com/cotton-burgundy-maroon-indo-western-mens-kurta-dhoti-mkpa05835.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-burgundy-maroon-indo-western-mens-kurta-dhoti-mkpa05835-1.jpg,Cotton Burgundy Maroon Indo Western Men's Kurta Dhoti,Indian Cloth,Burgundy Maroon,Wedding/Formal,Summer,31800,19%,Plain,Brown,Traditional,Male,Mixed Range,Kurta with Dhoti,Contemporary,Cotton
4678,https://www.andaazfashion.com/men/dhoti-kurta?p=9,https://www.andaazfashion.com/zari-embroidery-cotton-black-mens-kurta-dhoti-mkpa05836.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/z/a/zari-embroidery-cotton-black-mens-kurta-dhoti-mkpa05836-1.jpg,Zari Embroidery Cotton Black Men's Kurta Dhoti,Indian Cloth,Pure Black,Wedding/Formal,Summer,39900,43%,Zari Work,Black,Traditional,Male,Mixed Range,Kurta with Dhoti,Contemporary,Cotton
4679,https://www.andaazfashion.com/men/dhoti-kurta?p=9,https://www.andaazfashion.com/mustard-yellow-cotton-side-slit-mens-kurta-dhoti-mkpa05834.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-cotton-side-slit-mens-kurta-dhoti-mkpa05834-1.jpg,Mustard Yellow Cotton Side Slit Men's Kurta Dhoti,Indian Cloth,Mustard Yellow,Wedding/Formal,Summer,31800,43%,Plain,Brown,Traditional,Male,Range,Kurta with Dhoti,Contemporary,Cotton
4680,https://www.andaazfashion.com/men/dhoti-kurta?p=9,https://www.andaazfashion.com/silk-resham-embroidered-cream-straight-cut-mens-dhoti-kurta-mkpa05741.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/i/silk-resham-embroidered-cream-straight-cut-mens-dhoti-kurta-mkpa05741-1.jpg,Silk Resham Embroidered Cream Straight Cut Men's Dhoti Kurta,Pakistani Cloth,Pure Cream,Wedding/Formal,Spring,72600,43%,Thread/Resham Work,Brown,Traditional Sandals,Male,Multi Size,Kurta with Dhoti,Traditional,Silk
4683,https://www.andaazfashion.com/men/dhoti-kurta?p=9,https://www.andaazfashion.com/cotton-black-resham-thread-work-asymmetrical-mens-kurta-dhoti-mkpa05841.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/c/o/cotton-black-resham-thread-work-asymmetrical-mens-kurta-dhoti-mkpa05841-1.jpg,Cotton Black Resham Thread Work Asymmetrical Men's Kurta Dhoti,Indian Cloth,Pure Black,Wedding/Formal,Summer,39900,25%,Thread/Resham Work,Black,Traditional,Male,Mixed Range,Kurta with Dhoti,Contemporary,Cotton
4684,https://www.andaazfashion.com/men/dhoti-kurta?p=9,https://www.andaazfashion.com/mustard-yellow-resham-embroidered-straight-cut-mens-dhoti-kurta-mkpa05746.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/mustard-yellow-resham-embroidered-straight-cut-mens-dhoti-kurta-mkpa05746-1.jpg,Mustard Yellow Resham Embroidered Straight Cut Men's Dhoti Kurta,Indian Cloth,Mustard Yellow,Wedding/Formal,Summer,43800,43%,Thread/Resham Work,Brown,Traditional Mojari,Male,Mixed Range,Kurta with Dhoti,Traditional,Synthetic
4685,https://www.andaazfashion.com/men/dhoti-kurta?p=9,https://www.andaazfashion.com/sequins-embroidered-rayon-purple-straight-cut-mens-dhoti-kurta-mkpa05747.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/e/sequins-embroidered-rayon-purple-straight-cut-mens-dhoti-kurta-mkpa05747-1.jpg,Sequins Embroidered Rayon Purple Straight Cut Men's Dhoti Kurta,Indian Cloth,Pure Purple,Wedding/Formal,Spring,43800,43%,Thread/Resham Work,Black,Traditional,Male,Free Size,Kurta with Dhoti,Traditional,Synthetic
4687,https://www.andaazfashion.com/men/dhoti-kurta?p=9,https://www.andaazfashion.com/dark-black-dupion-silk-straight-cut-mens-dhoti-kurta-mkpa01185.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-black-dupion-silk-straight-cut-mens-dhoti-kurta-mkpa01185-1.jpg,Dark Black Dupion Silk Straight Cut Men's Dhoti Kurta,Indian Cloth,Dark Black,Wedding/Formal,Winter,27600,43%,Thread/Resham Work,Brown,Traditional Sandals,Male,Mixed Range,Kurta with Dhoti,Traditional,Silk
4692,https://www.andaazfashion.com/men/dhoti-kurta?p=9,https://www.andaazfashion.com/plain-bangalori-silk-light-grey-men-kurta-dhoti-mkpa0338.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-bangalori-silk-light-grey-men-kurta-dhoti-mkpa0338-1.jpg,Plain Bangalori Silk Light Grey Men Kurta Dhoti,Men's Ethnic Wear,Light Grey,Party/Festive,Summer,33900,21%,Plain,Brown,Traditional,Male,Mixed Range,Kurta with Dhoti,Traditional,Silk
4695,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/plain-cherry-red-bangalori-silk-men-kurta-dhoti-mkpa0332.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-cherry-red-bangalori-silk-men-kurta-dhoti-mkpa0332-1.jpg,Plain Cherry Red Bangalori Silk Men Kurta Dhoti,Men's Ethnic Wear,Cherry Red,Party/Festive,Spring,33900,43%,Plain,Black,Traditional,Male,Mixed Range,Kurta with Dhoti,Traditional,Silk
4700,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/plain-bangalori-silk-white-men-kurta-dhoti-mkpa0328.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-bangalori-silk-white-men-kurta-dhoti-mkpa0328-1.jpg,Plain Bangalori Silk White Men Kurta Dhoti,Men's Ethnic Wear,White,Party/Festive,Summer,33900,43%,Plain,Any color,Traditional sandals or mojaris,Male,Free Size,Kurta with Dhoti,Contemporary,Silk
4702,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/plain-cherry-red-bangalori-silk-men-kurta-dhoti-mkpa0324.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-cherry-red-bangalori-silk-men-kurta-dhoti-mkpa0324-1.jpg,Plain Cherry Red Bangalori Silk Men Sherwani With Dhoti,Men's Ethnic Wear,Cherry Red,Party/Festive,Winter,33900,43%,Plain,Black,Traditional,Male,Mixed Range,Sherwani,Traditional,Silk
4703,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/plain-white-bangalori-silk-men-kurta-dhoti-mkpa0326.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-white-bangalori-silk-men-kurta-dhoti-mkpa0326-1.jpg,Plain White Bangalori Silk Men Kurta Dhoti,Indian Cloth,White,Party/Festive,Summer,33900,43%,Plain,White,Traditional,Male,Range,Kurta with Dhoti,Traditional,Silk
4706,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/navy-blue-satin-embroidered-men-kurta-pajama-mkpa03223.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-satin-embroidered-men-kurta-pajama-mkpa03223-1.jpg,Navy Blue Satin Embroidered Men Kurta Pajama,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,45900,43%,Thread/Resham Work,Black,Traditional Sandals,Male,Mixed Range,Kurta Set,Traditional,Synthetic
4707,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/deep-red-silk-straight-cut-men-kurta-pajama-mkpa03240.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/e/deep-red-silk-straight-cut-men-kurta-pajama-mkpa03240-1.jpg,Deep Red Silk Straight Cut Men Kurta Pajama,Men's Ethnic Wear,Deep Red,Wedding/Formal,Spring,45900,25%,Thread/Resham Work,Black,Traditional,Male,Multi Size,Kurta Set,Contemporary,Silk
4708,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/dark-grey-jacquard-men-kurta-pajama-mkpa03242.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-grey-jacquard-men-kurta-pajama-mkpa03242-1.jpg,Dark Grey Jacquard Men Kurta Pajama,Men's Ethnic Wear,Dark Grey,Wedding/Formal,Winter,45900,43%,Printed,Black,Traditional,Male,Mixed Range,Kurta Set,Contemporary,Silk
4710,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/woven-jacquard-light-pink-men-kurta-pajama-mkpa03203.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/o/woven-jacquard-light-pink-men-kurta-pajama-mkpa03203-1.jpg,Straight Cut Men Kurta Pajama in Jacquard Light Pink for Sangeet,Men's Ethnic Wear,Light Pink,Wedding/Formal,Summer,45900,43%,Printed,Brown,Traditional Sandals,Male,Mixed Range,Kurta Set,Traditional,Silk
4711,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/pistachio-green-banarasi-silk-printed-mens-kurta-pajama-mkpa0211.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/i/pistachio-green-banarasi-silk-printed-mens-kurta-pajama-mkpa0211-1.jpg,Pistachio Green Banarasi Silk Printed Men's Kurta Dhoti,Indian Cloth,Pistachio Green,Wedding/Formal,Spring,39900,24%,Printed,Brown,Traditional,Male,Mixed Range,Kurta with Dhoti,Contemporary,Silk
4716,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/brown-banarasi-silk-printed-mens-kurta-pajama-mkpa0213.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/r/brown-banarasi-silk-printed-mens-kurta-pajama-mkpa0213-1.jpg,Brown Banarasi Silk Printed Men's Kurta Pajama,Men's Ethnic Wear,Brown,Wedding/Formal,Autumn,39900,24%,Printed,Brown,"Sandals, Juttis",Male,Mixed Range,Kurta Set,Traditional,Silk
4719,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/navy-blue-banarasi-silk-straight-cut-mens-kurta-pajama-mkpa0214.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/n/a/navy-blue-banarasi-silk-straight-cut-mens-kurta-pajama-mkpa0214-1.jpg,Navy Blue Banarasi Silk Straight Cut Men's Kurta Pajama,Men's Ethnic Wear,Navy Blue,Wedding/Formal,Winter,39900,24%,Printed,Black,Traditional,Male,Mixed Range,Kurta Set,Contemporary,Silk
4720,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/multi-color-banarasi-silk-printed-mens-kurta-pajama-mkpa0212.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/u/multi-color-banarasi-silk-printed-mens-kurta-pajama-mkpa0212-1.jpg,Multi-Color Banarasi Silk Printed Men's Kurta Pajama,Men's Ethnic Wear,Multi Color,Wedding/Formal,Winter,39900,24%,Printed,Black,Traditional,Male,Mixed Range,Kurta Set,Contemporary,Silk
4722,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/plain-dupion-silk-olive-brown-men-dhoti-kurta-mkpa01176.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-dupion-silk-olive-brown-men-dhoti-kurta-mkpa01176-1.jpg,Plain Dupion Silk Olive Brown Men Dhoti Kurta,Indian Cloth,Olive Brown,Wedding/Formal,Autumn,27600,28%,Thread/Resham Work,Brown,Traditional,Male,Mixed Range,Kurta with Dhoti,Traditional,Silk
4723,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/salamander-green-cotton-mens-kurta-with-dhoti-pants-mkpa01746.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/i/m/image_2022_12_21t09_59_58_073.jpg,Salamander Green Cotton Kurta with Dhoti Pants for Men,Pakistani Cloth,Salamander Green,Wedding/Formal,Summer,39900,43%,Printed,Brown,Traditional Sandals,Male,Mixed Range,Indo Western Dhoti Set,Traditional,Cotton
4724,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/wine-maroon-cotton-mens-kurta-with-dhoti-pants-mkpa01743.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/w/i/wine-maroon-cotton-mens-kurta-with-dhoti-pants-mkpa01743-1.jpg,Wine Maroon Cotton Men's Kurta With Dhoti Pants,Pakistani Cloth,Wine Maroon,Wedding/Formal,Summer,39900,43%,Printed,Brown,Traditional Sandals,Male,Mixed Range,Indo Western Dhoti Set,Traditional,Cotton
4725,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/mauve-brown-mauve-cotton-mens-kurta-with-dhoti-pants-mkpa01749.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/m/a/mauve-brown-mauve-cotton-mens-kurta-with-dhoti-pants-mkpa01749-1.jpg,Mauve Brown Mauve Cotton Men's Kurta With Dhoti Pants,Indian Cloth,Mauve Brown Mauve,Wedding/Formal,Summer,39900,43%,Printed,Brown,Traditional,Male,Mixed Range,Indo Western Dhoti Set,Contemporary,Cotton
4726,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/pastel-dark-blue-cotton-mens-kurta-with-dhoti-pants-mkpa01751.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/a/pastel-dark-blue-cotton-mens-kurta-with-dhoti-pants-mkpa01751-1.jpg,Pastel Dark Blue Cotton Men's Kurta With Dhoti Pants,Indian Cloth,Pastel Dark Blue,Wedding/Formal,Summer,39900,43%,Printed,Brown,Traditional Sandals,Male,Mixed Range,Indo Western Dhoti Set,Traditional,Cotton
4727,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/plum-purple-cotton-mens-kurta-with-dhoti-pants-mkpa01748.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plum-purple-cotton-mens-kurta-with-dhoti-pants-mkpa01748-1.jpg,Plum Purple Cotton Men's Kurta With Dhoti Pants,Pakistani Cloth,Plum Purple,Wedding/Formal,Summer,39900,43%,Printed,Brown,Traditional Sandals,Male,Mixed Range,Indo Western Dhoti Set,Traditional,Cotton
4728,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/salamander-green-cotton-mens-kurta-with-dhoti-pants-mkpa01745.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/s/a/salamander-green-cotton-mens-kurta-with-dhoti-pants-mkpa01745-1.jpg,Salamander Green Cotton Men's Kurta With Dhoti Pants,Pakistani Cloth,Salamander Green,Wedding/Formal,Summer,39900,43%,Printed,Brown,Traditional Sandals,Male,Mixed Range,Indo Western Dhoti Set,Traditional,Cotton
4729,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/plum-purple-cotton-mens-kurta-with-dhoti-pants-mkpa01747.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plum-purple-cotton-mens-kurta-with-dhoti-pants-mkpa01747-1.jpg,Plum Purple Cotton Kurta with Dhoti Pants Set,Pakistani Cloth,Plum Purple,Wedding/Formal,Summer,39900,43%,Printed,Brown,Traditional Sandals,Male,Mixed Range,Indo Western Dhoti Set,Traditional,Silk
4730,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/olive-brown-cotton-mens-kurta-with-dhoti-pants-mkpa01750.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/o/l/olive-brown-cotton-mens-kurta-with-dhoti-pants-mkpa01750-1.jpg,Olive Brown Cotton Men's Kurta With Dhoti Pants,Indian Cloth,Olive Brown,Wedding/Formal,Summer,39900,43%,Printed,Brown,Traditional,Male,Mixed Range,Indo Western Dhoti Set,Traditional,Cotton
4731,https://www.andaazfashion.com/men/dhoti-kurta?p=8,https://www.andaazfashion.com/rust-orange-dupion-silk-men-kurta-with-dhoti-mkpa0557.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/r/u/rust-orange-dupion-silk-men-kurta-with-dhoti-mkpa0557-1.jpg,Rust Orange Dupion Silk Men Kurta With Dhoti,Men's Ethnic Wear,Rust Orange,Wedding/Formal,Autumn,43800,72%,Thread/Resham Work,Brown,Traditional,Male,Mixed Range,Kurta with Dhoti,Contemporary,Silk
4732,https://www.andaazfashion.com/men/dhoti-kurta?p=7,https://www.andaazfashion.com/dupion-silk-pale-pink-men-kurta-with-dhoti-mkpa0554.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/u/dupion-silk-pale-pink-men-kurta-with-dhoti-mkpa0554-1.jpg,Dupion Silk Pale Pink Men Kurta With Dhoti,Men's Ethnic Wear,Pale Pink,Wedding/Formal,Summer,43800,72%,Thread/Resham Work,Brown,Traditional,Male,Mixed Range,Kurta with Dhoti,Contemporary,Silk
4737,https://www.andaazfashion.com/men/dhoti-kurta?p=7,https://www.andaazfashion.com/plain-dupion-silk-navy-blue-men-kurta-dhoti-mkpa01304.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-dupion-silk-navy-blue-men-kurta-dhoti-mkpa01304-1.jpg,Blue Cotton Straight Cut Men Kurta Pajama with Resham embroidery,Men's Ethnic Wear,Blue,Wedding/Formal,Spring,29700,43%,Thread/Resham Work,"Gold, Orange","Sandals, Juttis",Male,Mixed Range,Kurta Set,Traditional,Silk
4738,https://www.andaazfashion.com/men/dhoti-kurta?p=7,https://www.andaazfashion.com/plain-dupion-silk-black-men-kurta-dhoti-mkpa01305.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/p/l/plain-dupion-silk-black-men-kurta-dhoti-mkpa01305-1.jpg,Traditional Men Kurta Pajama in Cotton Turmeric Yellow for Party,Men's Ethnic Wear,Turmeric Yellow,Party/Festive,Summer,29700,43%,Thread/Resham Work,Brown,Traditional Sandals,Male,Range,Kurta Set,Traditional,Cotton
4739,https://www.andaazfashion.com/men/dhoti-kurta?p=7,https://www.andaazfashion.com/dark-black-dupion-silk-plain-mens-dhoti-kurta-mkpa01187.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/d/a/dark-black-dupion-silk-plain-mens-dhoti-kurta-mkpa01187-1.jpg,Dark Black Dupion Silk Plain Men's Dhoti Kurta,Indian Cloth,Dark Black,Wedding/Formal,Winter,27600,43%,Zari Work,Brown,Traditional Sandals,Male,Mixed Range,Kurta with Dhoti,Traditional,Silk
4741,https://www.andaazfashion.com/men/dhoti-kurta?p=7,https://www.andaazfashion.com/bluish-grey-jacquard-men-kurta-pajama-mkpa03243.html,https://assets2.andaazfashion.com/media/catalog/product/cache/1/image/800x1200/a12781a7f2ccb3d663f7fd01e1bd2e4e/b/l/bluish-grey-jacquard-men-kurta-pajama-mkpa03243-1.jpg,Bluish Grey Jacquard Men Kurta Pajama,Men's Ethnic Wear,Bluish Grey,Wedding/Formal,Spring,45900,43%,Printed,Black,Traditional,Male,Mixed Range,Kurta Set,Contemporary,Silk
